C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_03_257.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_03_257.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_03_257.jpg,0,0,0,9.49675E-06
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_03_326.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_03_326.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_03_326.jpg,0,0,0,3.732265E-06
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_03_393.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_03_393.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_03_393.jpg,0,0,0,6.440398E-06
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_03_463.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_03_463.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_03_463.jpg,0,0,0,1.431642E-06
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_03_533.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_03_533.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_03_533.jpg,0,0,0,4.490172E-06
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_03_600.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_03_600.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_03_600.jpg,0,0,0,5.58685E-06
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_03_671.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_03_671.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_03_671.jpg,0,0,0,4.196462E-06
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_03_743.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_03_743.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_03_743.jpg,0,0,0,1.040767E-05
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_03_810.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_03_810.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_03_810.jpg,0,0,0,8.144429E-06
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_03_878.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_03_878.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_03_878.jpg,0,0.06096018,0,0.0273518
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_03_947.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_03_947.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_03_947.jpg,0,0.2309051,0,0.162221
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_04_015.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_04_015.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_04_015.jpg,0,0.4728151,0,0.4662838
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_04_085.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_04_085.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_04_085.jpg,0,0.6490664,0,0.8333247
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_04_156.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_04_156.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_04_156.jpg,0,0.8955024,0,1.581717
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_04_225.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_04_225.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_04_225.jpg,0,1,0,2.275988
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_04_293.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_04_293.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_04_293.jpg,0,1,0,2.979139
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_04_362.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_04_362.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_04_362.jpg,0,1,0,3.916352
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_04_430.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_04_430.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_04_430.jpg,0,1,0,4.618213
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_04_500.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_04_500.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_04_500.jpg,0,1,0,5.546852
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_04_572.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_04_572.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_04_572.jpg,0,1,0,6.238664
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_04_640.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_04_640.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_04_640.jpg,0,1,0,7.154792
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_04_712.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_04_712.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_04_712.jpg,0,1,0,7.837215
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_04_787.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_04_787.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_04_787.jpg,0,1,0,8.740927
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_04_858.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_04_858.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_04_858.jpg,0,1,0,9.637576
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_04_927.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_04_927.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_04_927.jpg,0,1,0,10.30543
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_04_996.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_04_996.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_04_996.jpg,0,1,0,11.18975
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_05_069.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_05_069.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_05_069.jpg,0,1,0,11.68727
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_05_141.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_05_141.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_05_141.jpg,0,1,0,12.7046
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_05_208.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_05_208.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_05_208.jpg,0,1,0,13.25297
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_05_280.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_05_280.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_05_280.jpg,0,1,0,14.30375
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_05_347.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_05_347.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_05_347.jpg,0,1,0,14.78742
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_05_416.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_05_416.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_05_416.jpg,0,1,0,15.66078
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_05_487.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_05_487.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_05_487.jpg,0,1,0,16.36582
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_05_557.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_05_557.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_05_557.jpg,0.02347418,1,0,17.19332
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_05_624.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_05_624.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_05_624.jpg,0.04225352,1,0,17.79798
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_05_695.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_05_695.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_05_695.jpg,-0.1267606,1,0,18.62453
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_05_764.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_05_764.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_05_764.jpg,-0.2065728,1,0,19.20708
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_05_833.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_05_833.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_05_833.jpg,-0.3239437,1,0,19.79871
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_05_904.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_05_904.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_05_904.jpg,-0.488263,1,0,20.50817
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_05_971.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_05_971.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_05_971.jpg,-0.5211267,1,0,21.04938
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_06_040.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_06_040.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_06_040.jpg,-0.8450704,1,0,21.62147
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_06_107.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_06_107.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_06_107.jpg,-0.8450704,1,0,22.04953
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_06_178.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_06_178.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_06_178.jpg,-0.8122066,1,0,22.72468
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_06_249.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_06_249.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_06_249.jpg,-0.7136151,1,0,23.30935
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_06_319.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_06_319.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_06_319.jpg,-0.5727699,1,0,24.11621
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_06_386.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_06_386.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_06_386.jpg,-0.2065728,1,0,24.71861
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_06_453.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_06_453.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_06_453.jpg,0,1,0,25.45008
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_06_527.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_06_527.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_06_527.jpg,0.09859154,1,0,25.97648
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_06_600.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_06_600.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_06_600.jpg,0.1267606,1,0,26.69415
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_06_669.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_06_669.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_06_669.jpg,0.1173709,1,0,27.24677
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_06_736.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_06_736.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_06_736.jpg,0.07511737,1,0,27.98884
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_06_806.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_06_806.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_06_806.jpg,0.07511737,1,0,28.54498
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_06_874.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_06_874.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_06_874.jpg,0.07511737,1,0,29.28182
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_06_946.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_06_946.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_06_946.jpg,0.07511737,1,0,29.83069
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_07_016.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_07_016.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_07_016.jpg,0.07511737,1,0,30.18999
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_07_088.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_07_088.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_07_088.jpg,0.03286385,1,0,30.19048
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_07_158.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_07_158.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_07_158.jpg,-0.009389671,1,0,30.18996
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_07_229.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_07_229.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_07_229.jpg,-0.1126761,1,0,30.18494
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_07_298.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_07_298.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_07_298.jpg,-0.1549296,1,0,30.18517
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_07_365.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_07_365.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_07_365.jpg,-0.1877934,1,0,30.18443
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_07_433.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_07_433.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_07_433.jpg,-0.2676056,1,0,30.17992
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_07_503.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_07_503.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_07_503.jpg,-0.2723005,1,0,30.18291
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_07_574.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_07_574.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_07_574.jpg,-0.2723005,1,0,30.18573
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_07_648.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_07_648.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_07_648.jpg,-0.2723005,1,0,30.18684
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_07_721.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_07_721.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_07_721.jpg,-0.2769953,1,0,30.18762
C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\center_2017_09_11_07_02_07_794.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\left_2017_09_11_07_02_07_794.jpg,C:\Users\me\src\CarND-Behavioral-Cloning-P3\IMG\right_2017_09_11_07_02_07_794.jpg,-0.2957746,1,0,30.18658
